BOSCH Serie 6 WAU28T64GB 9 kg 1400 Spin Washing Machine - White,479.0,4.6,541.0
HAIER I-Pro Series 7 HW80-B14979 8 kg 1400 Spin Washing Machine - White,499.0,4.5,61.0
HOOVER H-Wash 300 HBWS 48D2ACE Integrated 8 kg 1400 Spin Washing Machine,429.0,4.0,216.0
HOTPOINT Activecare NM11 964 WC UK N 9 kg 1600 Spin Washing Machine - White,399.99,4.4,2488.0
LG AI DD V3 F4V309WNE 9 kg 1400 Spin Washing Machine - White,399.0,4.55,672.0
SHARP ES-NFB8141SD 8 kg 1400 Spin Washing Machine - Silver,289.99,2.85,24.0
CANDY Rapido RO14114DWMCE WiFi-enabled 11 kg 1400 Spin Washing Machine - White,439.99,3.75,4.0
MONTPELLIER MW7141S 7 kg 1400 Spin Washing Machine - Silver,299.99,4.6,5.0
HAIER I-Pro Series 5 HW100-B14959U1 WiFi-enabled 10 kg 1400 rpm Washing Machine - White,469.99,4.65,20.0
SAMSUNG Series 4 WW80T4040EE/EU 8 kg 1400 Spin Washing Machine - White,399.99,4.45,56.0
GRUNDIG FiberCatcher GW781041FW Bluetooth 10 kg 1400 rpm Washing Machine - White,479.99,4.45,9.0
HAIER 636 Series HW80-B14636N 8 kg 1400 Spin Washing Machine - White,469.99,4.65,36.0
NEFF W544BX1GB Integrated 8 kg 1400 rpm Washing Machine,799.0,4.7,43.0
GRUNDIG GW75962TW Bluetooth 9 kg 1600 rpm Washing Machine - White,349.99,4.5,6.0
MONTPELLIER MW7141K 7 kg 1400 Spin Washing Machine - Black,299.99,4.35,3.0
AEG ProSteam L7FEE965R 9 kg 1600 Spin Washing Machine - White,609.99,4.8,82.0
GRUNDIG FiberCatcher GW78941FG Bluetooth 9 kg 1400 Spin Washing Machine - Graphite,489.99,4.45,31.0
SAMSUNG Series 4 AddWash WW90T4540AE/EU Smart 9 kg 1400 Spin Washing Machine - White,479.99,4.6,86.0
SAMSUNG Series 8 QuickDrive WW90T854DBH/S1 WiFi-enabled 9 kg 1400 Spin Washing Machine - White,799.99,4.5,23.0
HOTPOINT Activecare NM11 964 GC A UK N 9 kg 1600 Spin Washing Machine - Graphite,399.99,4.4,2485.0
SAMSUNG Series 4 AddWash WW90T4540AX/EU Smart 9 kg 1400 Spin Washing Machine - Graphite,479.99,4.6,86.0
HOTPOINT BIWMHG81484 Integrated 8 kg 1400 Spin Washing Machine,489.0,4.35,295.0
MIELE WWG 360 WiFi-enabled 9 kg 1400 Spin Washing Machine - White,1199.99,4.6,38.0
SHARP ES-NFB0142WD-EN 10 kg 1400 Spin Washing Machine - White,329.99,4.4,8.0
HOOVER H-Wash 300 HBWS48D1ACBE Integrated 8 kg 1400 Spin Washing Machine – Black,399.0,4.0,216.0
HAIER I-Pro Series 7 HW80-B14979S 8 kg 1400 Spin Washing Machine - Graphite,499.99,4.7,90.0
HISENSE WFGE90141VM 9 kg 1400 Spin Washing Machine - White,359.99,3.9,16.0
LG Direct Drive F4MT08WE 8 kg 1400 Spin Washing Machine - White,429.99,4.5,283.0
SAMSUNG Series 4 WW90T4040CE/EU 9 kg 1400 Spin Washing Machine - White,429.99,4.5,18.0
BEKO WTL76151W 7 kg 1600 Spin Washing Machine - White,329.99,4.2,62.0
LG TurboWash 360 with AI DD V9 F4V910BTSE WiFi-enabled 10.5 kg 1400 Spin Washing Machine - Black,949.99,3.8,8.0
LG AI DD V5 F4V510WSE WiFi-enabled 10.5 kg 1400 Spin Washing Machine - White,709.99,4.2,9.0
HOOVER H-Wash 300 HBWS49D1ACBE Integrated 9 kg 1400 Spin Washing Machine – Black,439.0,4.0,5.0
SHARP ES-NFB9141WD-EN 9 kg 1400 Spin Washing Machine - White,299.99,4.1,17.0
HISENSE WFGE80142VM 8 kg 1400 rpm Washing Machine - White,369.99,4.25,22.0
BOSCH Serie 8 WAX32GH4GB WiFi-enabled 10 kg 1600 Spin Washing Machine - White,969.0,4.95,24.0
MIELE W1 PowerWash & TwinDos WWI 860 WiFi-enabled 9 kg 1600 Spin Washing Machine - White,1499.99,4.9,15.0
HOTPOINT ActiveCare NM11 1044 WC A UK N 10 kg 1400 Spin Washing Machine - White,419.0,4.4,2485.0
HOOVER H-WASH 300 Lite HBWS 49D2E-80 Integrated 9 kg 1400 Spin Washing Machine,429.0,4.0,216.0
LG EZDispense with TurboWash 360 V9 F6V910BTSA WiFi-enabled 10.5 kg 1600 Spin Washing Machine - Black,1049.99,4.5,10.0
SAMSUNG Series 5 ecobubble WW12T504DAN WiFi-enabled 12 kg 1400 Spin Washing Machine - Graphite,679.99,5.0,1.0
LG FH4G1BCS2 WiFi-enabled 12 kg 1400 Spin Washing Machine - White,999.99,4.55,73.0
LG EZDispense with TurboWash 360 V11 F4V1112WTSA WiFi-enabled 12 kg 1400 Spin Washing Machine - White,1399.99,4.2,27.0
GRUNDIG GW751042TW Bluetooth 10 kg 1400 rpm Washing Machine - White,419.99,4.15,12.0
HOTPOINT Gentlepower H8 W946WB 9 kg 1400 Spin Washing Machine - White,639.99,4.45,12.0
SAMSUNG Series 5+ AddWash WW80T554DAW/S1 WiFi-enabled 8 kg 1400 Spin Washing Machine - White,549.99,4.65,177.0
AEG AEG ProSense L6FBJ842P 8 kg 1400 Spin Washing Machine - White,609.99,,
LG EZDispense with TurboWash 360 V11 F4V1112BTSA WiFi-enabled 12 kg 1400 Spin Washing Machine - Black,1399.99,4.75,2.0
LG AI DD V3 F4V309WSE 9 kg 1400 Spin Washing Machine - White,599.99,4.7,51.0
HAIER I-Pro Series 7 HW100-B14979 10 kg 1400 Spin Washing Machine - White,629.99,4.75,112.0
LG TurboWash with Steam V7 F4V712STSE WiFi-enabled 12 kg 1400 Spin Washing Machine - Graphite,849.99,4.25,10.0
MIELE WWR 860 WiFi-enabled 9 kg 1600 Spin Washing Machine - White,1999.99,4.85,17.0
SAMSUNG Series 5+ Auto Dose WW80T534DAW/S1 WiFi-enabled 8 kg 1400 Spin Washing Machine - White,549.99,4.2,45.0
SAMSUNG Series 6 AddWash + Auto Dose WW80T684DLN/S1 WiFi-enabled 8 kg 1400 Spin Washing Machine - Graphite,649.99,4.6,26.0
LG TurboWash 360 with AIDD V9 F6V909WTSA WiFi-enabled 9 kg 1600 Spin Washing Machine - White,949.99,4.85,3.0
BOSCH Serie 8 WAX32M81GB WiFi-enabled 10 kg 1600 Spin Washing Machine - White,1019.0,,
SHARP ES-NFB914AWC-EN 9 kg 1400 Spin Washing Machine - White,329.99,3.35,12.0
LG EZDispense with TurboWash 360 V11 F6V1110WTSA WiFi-enabled 10.5 kg 1600 Spin Washing Machine - White,1349.99,5.0,1.0
HOTPOINT H6 W845WB UK 8 kg 1400 Spin Washing Machine - White,559.99,4.3,15.0
BOSCH Serie 8 WAX32MH9GB WiFi-enabled 9 kg 1600 Spin Washing Machine - White,899.99,4.6,150.0
BEKO Pro HygieneShield WEY104064TW Bluetooth 10 kg 1400 Spin Washing Machine - White,429.99,4.4,21.0
MIELE W1 TwinDos WWD 660 WiFi-enabled 8 kg 1400 Spin Washing Machine - White,999.99,4.75,97.0
MONTPELLIER MW1045W 10 kg 1500 rpm Washing Machine - White,329.99,2.5,1.0
MONTPELLIER MW7141W 7 kg 1400 Spin Washing Machine - White,279.99,3.25,4.0
AEG ProSteam L7FEE865R Washing Machine - White,579.99,4.85,202.0
SAMSUNG Series 8 QuickDrive WW90T854DBX/S1 WiFi-enabled 9 kg 1400 Spin Washing Machine - Graphite,829.99,4.5,23.0
LG TurboWash 360 with Steam+ V10 F4V1012BTSE WiFi-enabled 12 kg 1400 Spin Washing Machine - Black,1149.99,4.5,3.0
LG AI DD V3 F4V309SSE 9 kg 1400 Spin Washing Machine - Graphite,629.99,4.55,18.0
LG AI DD V5 F4V510SSE WiFi-enabled 10.5 kg 1400 Spin Washing Machine - Graphite,739.99,4.2,13.0
HAIER I-Pro Series 7 HW120-B14979 12 kg 1400 Spin Washing Machine - White,649.0,4.5,38.0
MONTPELLIER MIWM84 Integrated 8 kg 1400 Spin Washing Machine,399.0,,
SAMSUNG Series 5 ecobubble WW12T504DAW WiFi-enabled 12 kg 1400 Spin Washing Machine - White,699.99,4.0,6.0
SAMSUNG Series 9 QuickDrive WW90T986DSH/S1 WiFi-enabled 9 kg 1600 Spin Washing Machine - White,1169.99,4.55,43.0
SAMSUNG Series 6 AddWash + Auto Dose WW80T684DLH/S1 WiFi-enabled 8 kg 1400 Spin Washing Machine - White,629.99,4.6,26.0
MIELE W1 PowerWash WWD 320 8 kg 1400 Spin Washing Machine - White,1049.99,4.65,70.0
LG EZDispense with TurboWash 360 V11 F6V1110BTSA WiFi-enabled 10.5 kg 1600 Spin Washing Machine - Black,1349.99,4.9,4.0
LG TurboWash with AI DD V7 F4V709WTSE WiFi-enabled 9 kg 1400 Spin Washing Machine - White,579.99,4.6,78.0
BOSCH Serie 6 WGG256M1GB 10 kg 1600 Spin Washing Machine - White,899.0,,
SHARP ES-NFH014CWC-EN 10 kg 1400 Spin Washing Machine - White,329.99,2.2,5.0
BOSCH Serie 6 WGG24409GB 9 kg 1400 Spin Washing Machine - White,779.0,,
LG TurboWash 360 with Steam+ V10 F4V1012WTSE WiFi-enabled 12 kg 1400 Spin Washing Machine - White,1099.99,3.0,2.0
HOOVER H-Wash 500 HWDB 610AMBCR Auto Dosing WiFi-enabled 10 kg 1600 Spin Washing Machine - Graphite,549.99,4.25,27.0
HOOVER H-Wash 500 Auto Dosing HWDB 69AMBC WiFi-enabled 9 kg 1600 Spin Washing Machine - White,459.99,3.95,100.0
HOTPOINT H7 W945WB 9 kg 1400 Spin Washing Machine - White,619.99,4.5,6.0
AEG ProSteam L7FEE945R 9 kg 1400 Spin Washing Machine - White & Stainless Steel,679.99,,
LG TurboWash with Steam V7 F4V712WTSE WiFi-enabled 12 kg 1400 Spin Washing Machine - White,819.99,4.15,4.0
LG TurboWash with AI DD V7 F4V709STSE WiFi-enabled 9 kg 1400 Spin Washing Machine - Graphite,599.99,4.9,13.0
HOTPOINT NM11 844 GC A UK N 8 kg 1400 Spin Washing Machine – Graphite,439.99,4.4,2485.0
CDA CI3161 Integrated 6 kg 1200 Spin Washing Machine,409.0,3.85,55.0
LG TurboWash 360 with AI DD V10 F6V1010WTSE WiFi-enabled 10.5 kg 1600 Spin Washing Machine - White,849.99,4.4,31.0
LG TurboWash with AI DD V7 F4V710STSE WiFi-enabled 10.5 kg 1400 Spin Washing Machine - Graphite,649.99,4.65,24.0
LG EZDispense TurboWash with AI DD V7 F4V710STSA WiFi-enabled 10.5 kg 1400 Spin Washing Machine - Graphite,729.99,4.8,5.0
LG TurboWash 360 with AI DD V10 F6V1009BTSE WiFi-enabled 9 kg 1600 Spin Washing Machine - Black,849.99,4.65,10.0
LG TurboWash 360 with AI DD V10 F6V1010BTSE WiFi-enabled 10.5 kg 1600 Spin Washing Machine - Black,899.99,4.45,10.0
LG EZDispense TurboWash with AI DD V7 F4V709STSA WiFi-enabled 9 kg 1400 Spin Washing Machine - Graphite,679.99,4.95,7.0
GRUNDIG GW75942TW Bluetooth 9 kg 1400 rpm Washing Machine - White,369.99,4.6,40.0
LG EZDispense TurboWash with AI DD V7 F4V710WTSA WiFi-enabled 10.5 kg 1400 Spin Washing Machine - White,869.99,4.85,3.0
LG TurboWash 360 with AI DD V10 F6V1009WTSE WiFi-enabled 9 kg 1600 Spin Washing Machine - White,799.99,4.85,24.0
LG TurboWash with AI DD V7 F4V710WTSE WiFi-enabled 10.5 kg 1400 Spin Washing Machine - White,629.99,4.6,49.0
SHARP ES-NFH014CWB 10 kg 1400 Spin Washing Machine - White,349.99,,
LG EZDispense TurboWash with AI DD V7 F4V709WTSA WiFi-enabled 9 kg 1400 Spin Washing Machine - White,819.99,3.4,4.0
BOSCH Serie 6 WIW28301GB Integrated 8 kg 1400 Spin Washing Machine,699.0,4.65,170.0
CANDY Rapido RO1694DWMCE WiFi-enabled 9 kg 1600 Spin Washing Machine - White,359.99,4.35,59.0
INDESIT BIWMIL91484 Integrated 9 kg 1400 Spin Washing Machine,399.0,4.3,180.0
INDESIT Innex BWE 101683X W UK N 10 kg 1600 Spin Washing Machine - White,339.99,4.35,926.0
SHARP ES-NFB814AWC-EN 8 kg 1400 Spin Washing Machine - White,279.0,3.9,26.0
HOTPOINT BI WMHG 71483 UK N Integrated 7 kg 1400 Spin Washing Machine,429.0,4.4,107.0
CANDY Rapido RO16104DWMCE WiFi-enabled 10 kg 1600 Spin Washing Machine - White,439.99,4.4,13.0
LG TurboWash 360 with AI DD V9 F4V910WTSE WiFi-enabled 10.5 kg 1400 Spin Washing Machine - White,919.99,4.75,39.0
SHARP ES-NFB8141BD 8 kg 1400 Spin Washing Machine - Black,289.99,3.8,30.0
INDESIT Innex BWE 71452K UK N 7 kg 1400 Spin Washing Machine - Black,299.99,4.45,247.0
MONTPELLIER MW9145P 9 kg 1400 Spin Washing Machine - White,359.0,4.0,2.0
INDESIT BIWMIL81284 Integrated 8 kg 1200 Spin Washing Machine,389.0,4.35,113.0
BOSCH Serie 8 WAV28MH4GB WiFi-enabled 9 kg 1400 Spin Washing Machine - White,879.0,,
HOOVER H-Wash 500 HWDB 69AMBCR Auto Dosing WiFi-enabled 9 kg 1600 Spin Washing Machine - Graphite,489.99,4.05,15.0
HOOVER H-Wash 500 HWB 411AMBCR WiFi-enabled 11 kg 1400 Spin Washing Machine - Graphite,479.99,4.65,3.0
ZANUSSI Z714W43BI Integrated 7 kg 1400 Spin Washing Machine,589.0,4.1,91.0
HOOVER H-Wash 300 H3WS68TAMCGE NFC 8 kg 1600 Spin Washing Machine - Graphite,389.99,4.45,75.0
HOOVER H-Wash 500 HWB 414AMC WiFi-enabled 14 kg 1400 Spin Washing Machine - White,559.99,4.85,21.0
HAIER I-Pro Series 5 HW100-B14959S8U1UK WiFi-enabled 10 kg 1400 rpm Washing Machine - Anthracite,469.99,4.7,23.0
ZANUSSI ZWF745B4PW 7 kg 1400 Spin Washing Machine - White,329.99,4.55,73.0
CANDY Smart Pro CSO1493DWCE WiFi-enabled 9 kg 1400 Spin Washing Machine - White,299.99,4.85,13.0
CANDY Rapido RO14104DWMCE WiFi-enabled 10 kg 1400 Spin Washing Machine - White,369.99,4.55,41.0
BEKO Pro RecycledTub WTIK86151F Integrated 8 kg 1600 Spin Washing Machine,429.0,4.5,30.0
AEG 7000 Series L7FC8432BI Integrated 8 kg 1400 Spin Washing Machine,699.0,4.65,139.0
BOSCH Serie 8 WAX28EH1GB WiFi-enabled 10 kg 1400 Spin Washing Machine - White,1089.0,5.0,1.0
AEG 7000 Series L7FE7261BI Integrated 7 kg 1200 Spin Washing Machine,579.0,4.6,53.0
HOTPOINT Gentlepower H8 W046SB UK 10 kg 1400 Spin Washing Machine - Silver,679.99,4.0,1.0
HOTPOINT Activecare NM11 945 BC A UK N 9 kg 1400 Spin Washing Machine - Black,439.0,4.4,2488.0
ZANUSSI ZWF845B4DG 8 kg 1400 Spin Washing Machine - White,419.99,4.6,56.0
ZANUSSI ZWF944A2PW 9 kg 1400 Spin Washing Machine - White,419.0,4.6,49.0
MONTPELLIER MW8145W 8 kg 1400 Spin Washing Machine - White,299.99,4.2,13.0
HOOVER H-Wash 500 HWDB 610AMB Auto Dosing WiFi-enabled 10 kg 1600 Spin Washing Machine - White,509.99,3.85,19.0
HOTPOINT Activecare NM11 945 GC UK N 9 kg 1400 Spin Washing Machine - Graphite,419.0,4.4,2485.0
BOSCH Serie 8 WAV28EH3GB WiFi-enabled 9 kg 1400 Spin Washing Machine - White,1049.99,4.65,3.0
CANDY CBW 48D2XCE Integrated 8 kg 1400 Spin Washing Machine,449.0,4.65,13.0
